No,Concept,Subcategory,ID,Tool-ID,Description,Table_name_1,Column_name_1,Table_name_2,Column_name_2,Achilles_P/S,Achilles analysis_id,삭제 Tool_ID,Description,Table_name_1,Column_name_1,Table_name_2,Column_name_2,Achilles_P/S,Achilles analysis_id,,,,,,,,,,,,
,,,,,,Location,N/A,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,N/A,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,N/A,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,N/A,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,N/A,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fact_Relationship,N/A,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Device_Exposure,N/A,,,,,,,,,,,,,,,,,,,,,,,,
,,,,22,WARNING: monthly change > 100%,drug_era,person_id,drug_era,drug_era_start_date,,920,,,,,,,,,,,,,,,,,,,,
,,,,,,condition_era,person_id,condition_era,condition_era_start_date,,1020,,,,,,,,,,,,,,,,,,,,
,,,,,,person,"person_id, gender_concept_id",death,death_date,Parallel_2,504,,,,,,,,,,,,,,,,,,,,
,,,DP2-2,23,WARNING:  monthly change > 100% at concept level,condition_occurrence,person_id,condition_occurrence,"condition_concept_id, condition_start_date",,402,,,,,,,,,,,,,,,,,,,,
,,,,,,procedure_occurrence,person_id,procedure_occurrence,"procedure_concept_id, procedure_date",,602,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,person_id,drug_exposure,"drug_concept_id, drug_exposure_start_date",,702,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,person_id,observation,"observation_concept_id, observation_date",,802,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_era,person_id,drug_era,"drug_concept_id, drug_era_start_date",,902,,,,,,,,,,,,,,,,,,,,
,,,,,,condition_era,person_id,condition_era,"condition_concept_id, condition_era_start_date",,1002,,,,,,,,,,,,,,,,,,,,
,,,,CA-015,identifies the percentage difference between number of specific fact types between two cycles,Visit_Occurrence,visit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_type_Concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_type_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-3,CA-011,identifies numerical values out of expected range,person,year_of_birth,,,,,20,age < 0,person,"person_id, year_of birth",observation_period,observation_period_start_date,,101,,,,,,,,,,,,
,,,,,,drug_exposure,days_supply,,,,,24,WARNING: days_supply > 180 ,drug_exposure,days_supply,drug_exposure,drug_concept_id,,715,,,,,,,,,,,,
,,,,,,drug_exposure,refills,,,,,25,WARNING: refills > 10,drug_exposure,refills,drug_exposure,drug_concept_id,,716,,,,,,,,,,,,
,,,,,,drug_exposure,quantity,,,,,26,WARNING: quantity > 600,drug_exposure,quantity,drug_exposure,drug_concept_id,,717,,,,,,,,,,,,
,,,,,,person,month_of _birth,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,person,day_of_birth,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,person,pn_gestational_age,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,location,zip,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,provider,year_of_birth,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,procedure_occurrence,quantity,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,value_as_number,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,effective_drug_dose,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,lot_number,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,frequency,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,measurement,value_as_number,,,,,s2-76,Warn: Alter for measrueent value is outlier ,Dev_measurement,,,,,,,,,,,,,,,,,
,,,,,,measurement,range_low,,,,,s2-93,점수 혹은 척도 값은 +- 3SD 이내여야 함 ,Dev_measurement,,,,,,,,,,,,,,,,,
,,,,,,measurement,range_high,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20,age < 0,death,person_id,death,cause_concept_id,Parallel_2,501,,,,,,,,,,,,,,,,,,,,
,,,,21,age > 150,person,"person_id, year_of birth",observation_period,observation_period_start_date,,101,,,,,,,,,,,,,,,,,,,,
,,,,,,death,person_id,death,death_type_concept_id,Parallel_2,505,,,,,,,,,,,,,,,,,,,,
,,,,24,WARNING: days_supply > 180 ,death,"person_id, gender_concept_id",death,death_date,,504,,,,,,,,,,,,,,,,,,,,
,,,,25,WARNING: refills > 10,measurement,person_id,measurement,"measurement_concept_id, measurement_type_concept_id",Parallel_2,1805,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,person_id,drug_exposure,"drug_concept_id, drug_type_concept_id",,705,,,,,,,,,,,,,,,,,,,,
,,,,,,procedure_occurrence,person_id,procedure_occurrence,"procedure_occurrence_id
procedure_type_concept_id",,605,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,observation_concept,observation,"concept_id,
type_concept_id",,805,,,,,,,,,,,,,,,,,,,,
,,,,,,condition_occurrence,person_id,condition_occurrence,"concept_id,
type_concept_id",,405,,,,,,,,,,,,,,,,,,,,
,,,,26,WARNING: quantity > 600,condition_occurrence,person_id,condition_occurrence,condition_concept_id,,401,,,,,,,,,,,,,,,,,,,,
,,,,,,procedure_occurrence,person_id,procedure_occurrence,procedure_concept_id,,601,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,person_id,drug_exposure,drug_concept_id,,701,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,person_id,observation,observation_concept_id,,801,,,,,,,,,,,,,,,,,,,,
,,,,,,measurement,person_id,measurement,measurement_concept_id,Parallel_2,1801,,,,,,,,,,,,,,,,,,,,
,,,,s2-67,Specimen의 Quantity가 너무 높음 ,specimen,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-4,31,ratio of providers to total patients,visit_occurrence,person_id,visit_occurrence,visit_concept_id,Parallel_2,201,,,,,,,,,,,,,,,,,,,,
,,,,,,provider,provider_id,,,Serial,300,,,,,,,,,,,,,,,,,,,,
,,,DP2-5,42,Percentage of outpatient visits is too low,visit_occurrence,person_id,visit_occurrence,visit_concept_id,,201,,,,,,,,,,,,,,,,,,,,
,,,DP2-6,CA-003,"identifies the number of facts that occur before birth, excluding the pre-natal facts",Visit_Occurrence,visit_start_date,,,,,s2-37,태어나기 이전의 데이터는 존재 할 수 없음 ,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,condition_start_date,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,procedure_date,,,,,,,Dev_procedure,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_date,,,,,,,Dev_measurement,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_exposure_start_date,,,,,,,Dev_drug,,,,,,,,,,,,,,,,,
,,,,s2-37,태어나기 이전의 데이터는 존재 할 수 없음 ,Dev_diagnosis ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_clinicanote,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_visitdeatil,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_cost ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-7,CA-006,identifies number of records with missingness outside of expected limits,Person,month_of_birth,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Person,day_of_birth,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Person,time_of_birth,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Person,location_ID,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Person,provider_ID,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Person,pn_gestational_age,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Person,person_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Death,cause_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Death,cause_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Death,cause_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Location,state,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Location,zip,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Location,location_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,place_of_service_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,location_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,place_of_service_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,specialty_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,specialty_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,gender_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,specialty_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,year_of_birth,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,specialty_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,specialty_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,gender_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,gender_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,visit_end_date,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,visit_end_datetime,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,care_site_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,visit_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,visit_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,admitting_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,admitting_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,discharge_to_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,discharge_to_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,condition_end_date,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,condition_end_datetime,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,stop_reason,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,condition_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,modifier_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,quantity,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,procedure_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,modifier_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,qualifier_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,observation_datetime,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,value_as_number,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,value_as_string,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,value_as_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,qualifier_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,unit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,observation_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,observation_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,unit_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,qualifier_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_exposure_end_date,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_exposure_order_date,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_exposure_end_datetime,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_exposure_order_datetime,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,stop_reason,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,refills,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,quantity,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,days_supply,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,sig,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,route_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,effective_drug_dose,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,eff_drug_dose_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,dose_unit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,lot_number,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,route_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,dose_unit_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,frequency,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_order_date,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_order_datetime,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_result_date,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_result_datetime,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,operator_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,value_as_number,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,value_as_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,unit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,range_low,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,range_low_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,range_low_operator_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,range_high,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,range_high_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,range_high_operator_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,unit_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,specimen_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,priority_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,priority_source_value,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-8,CA-007,"identifies patients, visits, or providers that have an exceptionally high number of facts",Visit_Occurrence,person_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,person_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,person_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,person_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,person_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Person,care_site_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-9,CA-013,identifies discrepancy between visit types between two tables,condition_occurrence,condition_type_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-10,CA-014,computes percent difference between NULL source values and 'No Information' (44814650) concept id,Death,cause_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,place_of_service_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,specialty_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,specialty_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,gender_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,visit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,admitting_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,discharge_to_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,modifier_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,unit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,qualifier_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,route_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,dose_unit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,priority_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,unit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Device_Exposure,device_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-11,CB-001,identifies irregular ratios of facts per patient as compared between sites,Visit_Occurrence,visit_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,condition_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,procedure_occurrence_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,observation_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_exposure_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-12,CB-002,identifies unexpected frequent values based on cross-site comparison,Condition_Occurrence,condition_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,observation_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,procedure_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-13,s2-29,방문 타입 별 건수에 비해 데이터의 비율이 비례하지 않음,Dev_diagnosis ,patfg,meddate,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,patfg,orddate,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,patfg,orddate,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,patfg,orddate,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,patfg,orddate,examdt,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_clinicanote,cln_typ,frm_dt,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,cln_typ,frm_dt,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_cost ,patfg,calm_ymd,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patfg,orddate,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-14,s2-42,연계 되는 기록의 간격이 1년이상인 경우 ,Dev_procedure,orddate,procedure_dt,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,orddate,execpldt,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,acpt_dt,collect_dt,orddate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,orddate,examdt,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,orddate,act_stdt,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,orddate,verifytm ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,meddate,orddate,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,meddate,orddate,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,meddate,collect_dt,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,meddate,orddate,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,meddate,orddate,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-15,s2-43,성별에 따라 발생할 수 없는 진단데이터 ,Dev_diagnosis ,patno,diagcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_person ,patno,sex,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,patno,diagcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_person ,patno,sex,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-16,s2-44,성별에 따라 측정할 수 없는 검사결과,Dev_person ,patno,sex,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,patno,ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_person ,patno,sex,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,patno,ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-17,s2-45,성별에 따라 처방할 수 없는 데이터 ,Dev_person ,patno,sex,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patno,ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,patno,ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,patno,ordcode,tiss_cd,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_person ,patno,sex,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patno,ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,patno,ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,patno,ordcode,tiss_cd,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-18,s2-46,검사결과 타입이 숫자인 경우 Neg일 수 없음 ,Dev_measurement,ordcode,num_rslt,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-19,s2-47,약품의 최대 처방일수는 214일 이상 될 수 없음 ,Dev_drug,patno,ordcode,day,datediff,,,,,,,,,,,,,,,,,,,,,
,,,DP2-20,s2-48,일수는 0이하 일 수 없음 ,Dev_drug,patno,day,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,patno,day,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,patno,day,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-21,s2-49,비 진료과에서는 환자를 진단 할 수 없음 ,Dev_siteinfo ,site_cd,site_name_kr,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,dept_cd,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_note,dept_cd,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,dept_cd,diagcode,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-22,s2-50,비 진료과에서는 처방을 내릴 수 없음 ,Dev_site_info,site_cd,site_name_kr,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,dept_cd,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,dept_cd,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,dept_cd,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-23,s2-51,의사외 직업군에서는 처방을 내릴 수 없음 ,Dev_provider,provider_id,position,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-24,s2-52,의사외 직업군에서 진단을 내릴 수 없음 ,Dev_provider,provider_id,position,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-25,s2-53,간호사의 처방 비율이 의사보다 높을 수 없음,Dev_provider,provider_id,position,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,provider_id,ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,provider_id,ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,provider_id,ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-26,s2-54,방문없이 처방등 기록이 발생할 수 없음 ,Dev_visitdetail,patno,visit_date,dsch_date,visit_id,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,patno,visit_id,diagcode,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,patno,visit_id,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,patno,visit_id,ordcode,,,,,,,,,,,,,,,,,,,,,,
